Entity,Code,Year,Child mortality rate
Slovakia,SVK,1973,2.84
Slovakia,SVK,1974,2.78
Slovakia,SVK,1975,2.72
Slovakia,SVK,1976,2.64
Slovakia,SVK,1977,2.55
Slovakia,SVK,1978,2.46
Slovakia,SVK,1979,2.36
Slovakia,SVK,1980,2.27
Slovakia,SVK,1981,2.17
Slovakia,SVK,1982,2.08
Slovakia,SVK,1983,1.99
Slovakia,SVK,1984,1.91
Slovakia,SVK,1985,1.82
Slovakia,SVK,1986,1.73
Slovakia,SVK,1987,1.65
Slovakia,SVK,1988,1.59
Slovakia,SVK,1989,1.53
Slovakia,SVK,1990,1.47
Slovakia,SVK,1991,1.42
Slovakia,SVK,1992,1.37
Slovakia,SVK,1993,1.31
Slovakia,SVK,1994,1.25
Slovakia,SVK,1995,1.2
Slovakia,SVK,1996,1.14
Slovakia,SVK,1997,1.09
Slovakia,SVK,1998,1.05
Slovakia,SVK,1999,1
Slovakia,SVK,2000,0.96
Slovakia,SVK,2001,0.93
Slovakia,SVK,2002,0.91
Slovakia,SVK,2003,0.88
Slovakia,SVK,2004,0.86
Slovakia,SVK,2005,0.83
Slovakia,SVK,2006,0.8
Slovakia,SVK,2007,0.77
Slovakia,SVK,2008,0.74
Slovakia,SVK,2009,0.71
Slovakia,SVK,2010,0.69
Slovakia,SVK,2011,0.67
Slovakia,SVK,2012,0.66
Slovakia,SVK,2013,0.64
Slovakia,SVK,2014,0.63
Slovakia,SVK,2015,0.62
Slovakia,SVK,2016,0.61
Slovakia,SVK,2017,0.6
Slovakia,SVK,2018,0.6
Slovakia,SVK,2019,0.59
Slovakia,SVK,2020,0.59
Slovakia,SVK,2021,0.6
Slovakia,SVK,2022,0.6
Slovakia,SVK,2023,0.61
Slovenia,SVN,1960,4.69
Slovenia,SVN,1970,3.06
Slovenia,SVN,1980,1.93
Slovenia,SVN,1981,1.78
Slovenia,SVN,1982,1.69
Slovenia,SVN,1983,1.61
Slovenia,SVN,1984,1.53
Slovenia,SVN,1985,1.44
Slovenia,SVN,1986,1.36
Slovenia,SVN,1987,1.27
Slovenia,SVN,1988,1.19
Slovenia,SVN,1989,1.11
Slovenia,SVN,1990,1.04
Slovenia,SVN,1991,0.97
Slovenia,SVN,1992,0.9
Slovenia,SVN,1993,0.84
Slovenia,SVN,1994,0.79
Slovenia,SVN,1995,0.73
Slovenia,SVN,1996,0.69
Slovenia,SVN,1997,0.65
Slovenia,SVN,1998,0.61
Slovenia,SVN,1999,0.58
Slovenia,SVN,2000,0.54
Slovenia,SVN,2001,0.52
Slovenia,SVN,2002,0.49
Slovenia,SVN,2003,0.47
Slovenia,SVN,2004,0.44
Slovenia,SVN,2005,0.42
Slovenia,SVN,2006,0.4
Slovenia,SVN,2007,0.38
Slovenia,SVN,2008,0.36
Slovenia,SVN,2009,0.34
Slovenia,SVN,2010,0.32
Slovenia,SVN,2011,0.31
Slovenia,SVN,2012,0.29
Slovenia,SVN,2013,0.28
Slovenia,SVN,2014,0.27
Slovenia,SVN,2015,0.26
Slovenia,SVN,2016,0.26
Slovenia,SVN,2017,0.25
Slovenia,SVN,2018,0.24
Slovenia,SVN,2019,0.24
Slovenia,SVN,2020,0.24
Slovenia,SVN,2021,0.23
Slovenia,SVN,2022,0.23
Slovenia,SVN,2023,0.22
Solomon Islands,SLB,1943,28.09
Solomon Islands,SLB,1944,27.32
Solomon Islands,SLB,1945,26.57
Solomon Islands,SLB,1946,25.85
Solomon Islands,SLB,1947,25.15
Solomon Islands,SLB,1948,24.47
Solomon Islands,SLB,1949,23.81
Solomon Islands,SLB,1950,23.15
Solomon Islands,SLB,1951,22.51
Solomon Islands,SLB,1952,21.87
Solomon Islands,SLB,1953,21.23
Solomon Islands,SLB,1954,20.61
Solomon Islands,SLB,1955,19.96
Solomon Islands,SLB,1956,19.32
Solomon Islands,SLB,1957,18.67
Solomon Islands,SLB,1958,18
Solomon Islands,SLB,1959,17.35
Solomon Islands,SLB,1960,16.7
Solomon Islands,SLB,1961,16.01
Solomon Islands,SLB,1962,15.35
Solomon Islands,SLB,1963,14.67
Solomon Islands,SLB,1964,14
Solomon Islands,SLB,1965,13.34
Solomon Islands,SLB,1966,12.67
Solomon Islands,SLB,1967,11.99
Solomon Islands,SLB,1968,11.3
Solomon Islands,SLB,1969,10.61
Solomon Islands,SLB,1970,9.94
Solomon Islands,SLB,1971,9.29
Solomon Islands,SLB,1972,8.69
Solomon Islands,SLB,1973,8.12
Solomon Islands,SLB,1974,7.6
Solomon Islands,SLB,1975,7.9
Solomon Islands,SLB,1976,6.68
Solomon Islands,SLB,1977,6.29
Solomon Islands,SLB,1978,5.95
Solomon Islands,SLB,1979,5.64
Solomon Islands,SLB,1980,5.38
Solomon Islands,SLB,1981,5.14
Solomon Islands,SLB,1982,4.93
Solomon Islands,SLB,1983,4.74
Solomon Islands,SLB,1984,4.58
Solomon Islands,SLB,1985,4.42
Solomon Islands,SLB,1986,4.28
Solomon Islands,SLB,1987,4.16
Solomon Islands,SLB,1988,4.04
Solomon Islands,SLB,1989,3.93
Solomon Islands,SLB,1990,3.82
Solomon Islands,SLB,1991,3.72
Solomon Islands,SLB,1992,3.62
Solomon Islands,SLB,1993,3.52
Solomon Islands,SLB,1994,3.43
Solomon Islands,SLB,1995,3.35
Solomon Islands,SLB,1996,3.27
Solomon Islands,SLB,1997,3.21
Solomon Islands,SLB,1998,3.16
Solomon Islands,SLB,1999,3.11
Solomon Islands,SLB,2000,3.07
Solomon Islands,SLB,2001,3.03
Solomon Islands,SLB,2002,2.99
Solomon Islands,SLB,2003,2.97
Solomon Islands,SLB,2004,2.94
Solomon Islands,SLB,2005,2.91
Solomon Islands,SLB,2006,2.88
Solomon Islands,SLB,2007,2.85
Solomon Islands,SLB,2008,2.81
Solomon Islands,SLB,2009,2.76
Solomon Islands,SLB,2010,2.72
Solomon Islands,SLB,2011,2.67
Solomon Islands,SLB,2012,2.62
Solomon Islands,SLB,2013,2.58
Solomon Islands,SLB,2014,2.53
Solomon Islands,SLB,2015,2.49
Solomon Islands,SLB,2016,2.45
Solomon Islands,SLB,2017,2.41
Solomon Islands,SLB,2018,2.36
Solomon Islands,SLB,2019,2.3
Solomon Islands,SLB,2020,2.24
Solomon Islands,SLB,2021,2.18
Solomon Islands,SLB,2022,2.12
Solomon Islands,SLB,2023,2.06
Somalia,SOM,1982,20.12
Somalia,SOM,1983,19.81
Somalia,SOM,1984,19.49
Somalia,SOM,1985,19.25
Somalia,SOM,1986,19.02
Somalia,SOM,1987,18.82
Somalia,SOM,1988,18.6
Somalia,SOM,1989,18.33
Somalia,SOM,1990,18
Somalia,SOM,1991,44.29
Somalia,SOM,1992,45.6
Somalia,SOM,1993,17.26
Somalia,SOM,1994,17.23
Somalia,SOM,1995,17.23
Somalia,SOM,1996,17.23
Somalia,SOM,1997,17.23
Somalia,SOM,1998,17.23
Somalia,SOM,1999,17.23
Somalia,SOM,2000,17.23
Somalia,SOM,2001,17.23
Somalia,SOM,2002,17.23
Somalia,SOM,2003,17.23
Somalia,SOM,2004,17.23
Somalia,SOM,2005,17.23
Somalia,SOM,2006,17.15
Somalia,SOM,2007,16.97
Somalia,SOM,2008,16.61
Somalia,SOM,2009,16.18
Somalia,SOM,2010,18.59
Somalia,SOM,2011,35.85
Somalia,SOM,2012,18.41
Somalia,SOM,2013,14.26
Somalia,SOM,2014,13.78
Somalia,SOM,2015,13.36
Somalia,SOM,2016,12.96
Somalia,SOM,2017,15.54
Somalia,SOM,2018,13.6
Somalia,SOM,2019,11.81
Somalia,SOM,2020,11.44
Somalia,SOM,2021,11.09
Somalia,SOM,2022,14.29
Somalia,SOM,2023,10.4
South Africa,ZAF,1974,13.23
South Africa,ZAF,1975,12.5
South Africa,ZAF,1976,11.78
South Africa,ZAF,1977,11.1
South Africa,ZAF,1978,10.47
South Africa,ZAF,1979,9.88
South Africa,ZAF,1980,9.35
South Africa,ZAF,1981,8.84
South Africa,ZAF,1982,8.39
South Africa,ZAF,1983,7.98
South Africa,ZAF,1984,7.6
South Africa,ZAF,1985,7.24
South Africa,ZAF,1986,6.89
South Africa,ZAF,1987,6.56
South Africa,ZAF,1988,6.26
South Africa,ZAF,1989,6.01
South Africa,ZAF,1990,5.82
South Africa,ZAF,1991,5.7
South Africa,ZAF,1992,5.66
South Africa,ZAF,1993,5.7
South Africa,ZAF,1994,5.82
South Africa,ZAF,1995,5.95
South Africa,ZAF,1996,6.11
South Africa,ZAF,1997,6.29
South Africa,ZAF,1998,6.56
South Africa,ZAF,1999,6.85
South Africa,ZAF,2000,7.11
South Africa,ZAF,2001,7.43
South Africa,ZAF,2002,7.69
South Africa,ZAF,2003,7.93
South Africa,ZAF,2004,8.1
South Africa,ZAF,2005,8.03
South Africa,ZAF,2006,7.75
South Africa,ZAF,2007,7.19
South Africa,ZAF,2008,6.42
South Africa,ZAF,2009,5.7
South Africa,ZAF,2010,5
South Africa,ZAF,2011,4.5
South Africa,ZAF,2012,4.25
South Africa,ZAF,2013,4.1
South Africa,ZAF,2014,3.96
South Africa,ZAF,2015,3.82
South Africa,ZAF,2016,3.68
South Africa,ZAF,2017,3.58
South Africa,ZAF,2018,3.49
South Africa,ZAF,2019,3.45
South Africa,ZAF,2020,3.41
South Africa,ZAF,2021,3.41
South Africa,ZAF,2022,3.44
South Africa,ZAF,2023,3.47
South America,,1955,18.34
South America,,1956,17.71
South America,,1957,17.26
South America,,1958,16.82
South America,,1959,16.38
South America,,1960,16.31
South America,,1961,15.85
South America,,1962,15.4
South America,,1963,14.97
South America,,1964,14.54
South America,,1965,14.12
South America,,1966,13.71
South America,,1967,13.34
South America,,1968,12.99
South America,,1969,11.98
South America,,1970,11.91
South America,,1971,11.4
South America,,1972,11.1
South America,,1973,10.79
South America,,1974,10.47
South America,,1975,10.12
South America,,1976,9.75
South America,,1977,9.36
South America,,1978,8.97
South America,,1979,8.58
South America,,1980,8.19
South America,,1981,7.82
South America,,1982,7.46
South America,,1983,7.13
South America,,1984,6.82
South America,,1985,6.59
South America,,1986,6.28
South America,,1987,6.04
South America,,1988,5.82
South America,,1989,5.59
South America,,1990,5.37
South America,,1991,5.14
South America,,1992,4.9
South America,,1993,4.65
South America,,1994,4.4
South America,,1995,4.15
South America,,1996,3.91
South America,,1997,3.68
South America,,1998,3.47
South America,,1999,3.27
South America,,2000,3.08
South America,,2001,2.9
South America,,2002,2.74
South America,,2003,2.59
South America,,2004,2.45
South America,,2005,2.32
South America,,2006,2.2
South America,,2007,2.1
South America,,2008,2
South America,,2009,1.92
South America,,2010,1.84
South America,,2011,1.78
South America,,2012,1.72
South America,,2013,1.67
South America,,2014,1.63
South America,,2015,1.6
South America,,2016,1.65
South America,,2017,1.57
South America,,2018,1.54
South America,,2019,1.51
South America,,2020,1.49
South America,,2021,1.46
South America,,2022,1.44
South America,,2023,1.43
South Korea,KOR,1950,36.01
South Korea,KOR,1951,30.56
South Korea,KOR,1952,26.02
South Korea,KOR,1953,22.29
South Korea,KOR,1954,19.32
South Korea,KOR,1955,16.96
South Korea,KOR,1956,15.12
South Korea,KOR,1957,13.72
South Korea,KOR,1958,12.64
South Korea,KOR,1959,11.82
South Korea,KOR,1960,11.16
South Korea,KOR,1961,10.63
South Korea,KOR,1962,10.14
South Korea,KOR,1963,9.67
South Korea,KOR,1964,9.18
South Korea,KOR,1965,8.68
South Korea,KOR,1966,8.16
South Korea,KOR,1967,7.62
South Korea,KOR,1968,7.1
South Korea,KOR,1969,6.59
South Korea,KOR,1970,6.12
South Korea,KOR,1971,5.71
South Korea,KOR,1972,5.36
South Korea,KOR,1973,5.07
South Korea,KOR,1974,4.82
South Korea,KOR,1975,4.61
South Korea,KOR,1976,4.42
South Korea,KOR,1977,4.23
South Korea,KOR,1978,4.04
South Korea,KOR,1979,3.84
South Korea,KOR,1980,3.63
South Korea,KOR,1981,3.4
South Korea,KOR,1982,3.17
South Korea,KOR,1983,2.93
South Korea,KOR,1984,2.7
South Korea,KOR,1985,2.46
South Korea,KOR,1986,2.25
South Korea,KOR,1987,2.05
South Korea,KOR,1988,1.87
South Korea,KOR,1989,1.71
South Korea,KOR,1990,1.57
South Korea,KOR,1991,1.44
South Korea,KOR,1992,1.33
South Korea,KOR,1993,1.23
South Korea,KOR,1994,1.14
South Korea,KOR,1995,1.05
South Korea,KOR,1996,0.98
South Korea,KOR,1997,0.91
South Korea,KOR,1998,0.85
South Korea,KOR,1999,0.8
South Korea,KOR,2000,0.75
South Korea,KOR,2001,0.71
South Korea,KOR,2002,0.68
South Korea,KOR,2003,0.64
South Korea,KOR,2004,0.6
South Korea,KOR,2005,0.56
South Korea,KOR,2006,0.52
South Korea,KOR,2007,0.48
South Korea,KOR,2008,0.45
South Korea,KOR,2009,0.43
South Korea,KOR,2010,0.41
South Korea,KOR,2011,0.4
South Korea,KOR,2012,0.38
South Korea,KOR,2013,0.37
South Korea,KOR,2014,0.36
South Korea,KOR,2015,0.35
South Korea,KOR,2016,0.34
South Korea,KOR,2017,0.33
South Korea,KOR,2018,0.32
South Korea,KOR,2019,0.31
South Korea,KOR,2020,0.3
South Korea,KOR,2021,0.29
South Korea,KOR,2022,0.28
South Korea,KOR,2023,0.28
South Sudan,SSD,1954,37.24
South Sudan,SSD,1955,36.91
South Sudan,SSD,1956,36.63
South Sudan,SSD,1957,36.32
South Sudan,SSD,1958,36.02
South Sudan,SSD,1959,35.75
South Sudan,SSD,1960,35.49
South Sudan,SSD,1961,35.23
South Sudan,SSD,1962,34.94
South Sudan,SSD,1963,34.58
South Sudan,SSD,1964,34.27
South Sudan,SSD,1965,33.99
South Sudan,SSD,1966,33.62
South Sudan,SSD,1967,33.26
South Sudan,SSD,1968,32.93
South Sudan,SSD,1969,32.61
South Sudan,SSD,1970,32.25
South Sudan,SSD,1971,31.91
South Sudan,SSD,1972,31.61
South Sudan,SSD,1973,31.28
South Sudan,SSD,1974,30.93
South Sudan,SSD,1975,30.58
South Sudan,SSD,1976,30.19
South Sudan,SSD,1977,29.85
South Sudan,SSD,1978,29.54
South Sudan,SSD,1979,29.17
South Sudan,SSD,1980,28.87
South Sudan,SSD,1981,28.49
South Sudan,SSD,1982,28.16
South Sudan,SSD,1983,27.79
South Sudan,SSD,1984,27.47
South Sudan,SSD,1985,27.11
South Sudan,SSD,1986,26.73
South Sudan,SSD,1987,35.98
South Sudan,SSD,1988,76.74
South Sudan,SSD,1989,30.71
South Sudan,SSD,1990,30.28
South Sudan,SSD,1991,29.72
South Sudan,SSD,1992,33.77
South Sudan,SSD,1993,33.11
South Sudan,SSD,1994,23.01
South Sudan,SSD,1995,26.97
South Sudan,SSD,1996,26.13
South Sudan,SSD,1997,25.24
South Sudan,SSD,1998,42.56
South Sudan,SSD,1999,19.17
South Sudan,SSD,2000,18.27
South Sudan,SSD,2001,17.38
South Sudan,SSD,2002,16.51
South Sudan,SSD,2003,15.65
South Sudan,SSD,2004,14.84
South Sudan,SSD,2005,14.08
South Sudan,SSD,2006,13.35
South Sudan,SSD,2007,12.7
South Sudan,SSD,2008,12.06
South Sudan,SSD,2009,11.47
South Sudan,SSD,2010,10.94
South Sudan,SSD,2011,10.45
South Sudan,SSD,2012,10.09
South Sudan,SSD,2013,9.92
South Sudan,SSD,2014,18.23
South Sudan,SSD,2015,23.66
South Sudan,SSD,2016,26.39
South Sudan,SSD,2017,27.82
South Sudan,SSD,2018,13.24
South Sudan,SSD,2019,9.87
South Sudan,SSD,2020,9.87
South Sudan,SSD,2021,9.87
South Sudan,SSD,2022,9.87
South Sudan,SSD,2023,9.87
Spain,ESP,1858,28.44
Spain,ESP,1859,31.06
Spain,ESP,1860,28.27
Spain,ESP,1861,27.32
Spain,ESP,1862,28.44
Spain,ESP,1863,30.9
Spain,ESP,1864,32.53
Spain,ESP,1865,32.69
Spain,ESP,1866,30.08
Spain,ESP,1867,30.57
Spain,ESP,1868,34.47
Spain,ESP,1869,31.88
Spain,ESP,1870,33.01
Spain,ESP,1878,31.88
Spain,ESP,1879,31.06
Spain,ESP,1880,30.9
Spain,ESP,1881,30.73
Spain,ESP,1882,31.23
Spain,ESP,1883,33.18
Spain,ESP,1884,30.24
Spain,ESP,1885,31.23
Spain,ESP,1886,28.44
Spain,ESP,1887,32.36
Spain,ESP,1888,29.91
Spain,ESP,1900,33.18
Spain,ESP,1901,30.08
Spain,ESP,1902,29.26
Spain,ESP,1903,26.35
Spain,ESP,1904,28.11
Spain,ESP,1905,26.19
Spain,ESP,1906,28.27
Spain,ESP,1907,25.67
Spain,ESP,1908,28.83
Spain,ESP,1909,28.64
Spain,ESP,1910,29.92
Spain,ESP,1911,32.17
Spain,ESP,1912,26.11
Spain,ESP,1913,27.71
Spain,ESP,1914,26.73
Spain,ESP,1915,26.97
Spain,ESP,1916,25.52
Spain,ESP,1917,26.75
Spain,ESP,1918,34.5
Spain,ESP,1919,27.17
Spain,ESP,1920,31.42
Spain,ESP,1921,29
Spain,ESP,1922,25.76
Spain,ESP,1923,25.32
Spain,ESP,1924,23.43
Spain,ESP,1925,22.72
Spain,ESP,1926,21.78
Spain,ESP,1927,20.42
Spain,ESP,1928,21.47
Spain,ESP,1929,20.19
Spain,ESP,1930,21.57
Spain,ESP,1931,20.72
Spain,ESP,1932,19.03
Spain,ESP,1933,18.25
Spain,ESP,1934,17.7
Spain,ESP,1935,17.21
Spain,ESP,1936,16.9
Spain,ESP,1937,19.95
Spain,ESP,1938,18.33
Spain,ESP,1939,19.25
Spain,ESP,1940,20.78
Spain,ESP,1941,20.55
Spain,ESP,1942,16.35
Spain,ESP,1943,15.56
Spain,ESP,1944,13.61
Spain,ESP,1945,12.68
Spain,ESP,1946,12.22
Spain,ESP,1947,10.76
Spain,ESP,1948,9.88
Spain,ESP,1949,11.65
Spain,ESP,1950,10.34
Spain,ESP,1951,9.23
Spain,ESP,1952,8.35
Spain,ESP,1953,7.67
Spain,ESP,1954,7.17
Spain,ESP,1955,6.8
Spain,ESP,1956,6.5
Spain,ESP,1957,6.24
Spain,ESP,1958,5.98
Spain,ESP,1959,5.73
Spain,ESP,1960,5.47
Spain,ESP,1961,5.2
Spain,ESP,1962,4.94
Spain,ESP,1963,4.68
Spain,ESP,1964,4.45
Spain,ESP,1965,4.23
Spain,ESP,1966,4.03
Spain,ESP,1967,3.83
Spain,ESP,1968,3.61
Spain,ESP,1969,3.39
Spain,ESP,1970,3.16
Spain,ESP,1971,2.94
Spain,ESP,1972,2.72
Spain,ESP,1973,2.52
Spain,ESP,1974,2.33
Spain,ESP,1975,2.17
Spain,ESP,1976,2.02
Spain,ESP,1977,1.87
Spain,ESP,1978,1.74
Spain,ESP,1979,1.61
Spain,ESP,1980,1.49
Spain,ESP,1981,1.38
Spain,ESP,1982,1.3
Spain,ESP,1983,1.23
Spain,ESP,1984,1.17
Spain,ESP,1985,1.11
Spain,ESP,1986,1.07
Spain,ESP,1987,1.03
Spain,ESP,1988,0.99
Spain,ESP,1989,0.95
Spain,ESP,1990,0.92
Spain,ESP,1991,0.88
Spain,ESP,1992,0.83
Spain,ESP,1993,0.79
Spain,ESP,1994,0.74
Spain,ESP,1995,0.69
Spain,ESP,1996,0.65
Spain,ESP,1997,0.61
Spain,ESP,1998,0.58
Spain,ESP,1999,0.56
Spain,ESP,2000,0.54
Spain,ESP,2001,0.53
Spain,ESP,2002,0.51
Spain,ESP,2003,0.5
Spain,ESP,2004,0.49
Spain,ESP,2005,0.47
Spain,ESP,2006,0.45
Spain,ESP,2007,0.44
Spain,ESP,2008,0.42
Spain,ESP,2009,0.4
Spain,ESP,2010,0.38
Spain,ESP,2011,0.37
Spain,ESP,2012,0.36
Spain,ESP,2013,0.35
Spain,ESP,2014,0.34
Spain,ESP,2015,0.33
Spain,ESP,2016,0.33
Spain,ESP,2017,0.32
Spain,ESP,2018,0.32
Spain,ESP,2019,0.32
Spain,ESP,2020,0.32
Spain,ESP,2021,0.31
Spain,ESP,2022,0.31
Spain,ESP,2023,0.31
Sri Lanka,LKA,1950,14.02
Sri Lanka,LKA,1951,12.94
Sri Lanka,LKA,1952,12.81
Sri Lanka,LKA,1953,12.65
Sri Lanka,LKA,1954,12.45
Sri Lanka,LKA,1955,12.16
Sri Lanka,LKA,1956,11.76
Sri Lanka,LKA,1957,11.23
Sri Lanka,LKA,1958,10.61
Sri Lanka,LKA,1959,9.98
Sri Lanka,LKA,1960,9.41
Sri Lanka,LKA,1961,8.95
Sri Lanka,LKA,1962,8.66
Sri Lanka,LKA,1963,8.48
Sri Lanka,LKA,1964,8.3
Sri Lanka,LKA,1965,8.07
Sri Lanka,LKA,1966,7.81
Sri Lanka,LKA,1967,7.55
Sri Lanka,LKA,1968,7.32
Sri Lanka,LKA,1969,7.14
Sri Lanka,LKA,1970,7.02
Sri Lanka,LKA,1971,6.94
Sri Lanka,LKA,1972,6.86
Sri Lanka,LKA,1973,6.77
Sri Lanka,LKA,1974,6.62
Sri Lanka,LKA,1975,6.41
Sri Lanka,LKA,1976,6.12
Sri Lanka,LKA,1977,5.77
Sri Lanka,LKA,1978,5.38
Sri Lanka,LKA,1979,4.99
Sri Lanka,LKA,1980,4.63
Sri Lanka,LKA,1981,4.29
Sri Lanka,LKA,1982,3.98
Sri Lanka,LKA,1983,3.67
Sri Lanka,LKA,1984,3.35
Sri Lanka,LKA,1985,3.02
Sri Lanka,LKA,1986,2.74
Sri Lanka,LKA,1987,2.54
Sri Lanka,LKA,1988,2.41
Sri Lanka,LKA,1989,2.74
Sri Lanka,LKA,1990,2.33
Sri Lanka,LKA,1991,2.32
Sri Lanka,LKA,1992,2.29
Sri Lanka,LKA,1993,2.22
Sri Lanka,LKA,1994,2.14
Sri Lanka,LKA,1995,2.05
Sri Lanka,LKA,1996,1.95
Sri Lanka,LKA,1997,1.86
Sri Lanka,LKA,1998,1.76
Sri Lanka,LKA,1999,1.69
Sri Lanka,LKA,2000,1.63
Sri Lanka,LKA,2001,1.58
Sri Lanka,LKA,2002,1.55
Sri Lanka,LKA,2003,1.52
Sri Lanka,LKA,2004,2.88
Sri Lanka,LKA,2005,1.4
Sri Lanka,LKA,2006,1.33
Sri Lanka,LKA,2007,1.26
Sri Lanka,LKA,2008,1.2
Sri Lanka,LKA,2009,2.08
Sri Lanka,LKA,2010,1.12
Sri Lanka,LKA,2011,1.08
Sri Lanka,LKA,2012,1.03
Sri Lanka,LKA,2013,0.98
Sri Lanka,LKA,2014,0.92
Sri Lanka,LKA,2015,0.87
Sri Lanka,LKA,2016,0.83
Sri Lanka,LKA,2017,0.79
Sri Lanka,LKA,2018,0.76
Sri Lanka,LKA,2019,0.72
Sri Lanka,LKA,2020,0.69
Sri Lanka,LKA,2021,0.66
Sri Lanka,LKA,2022,0.64
Sri Lanka,LKA,2023,0.61
Sudan,SDN,1953,20
Sudan,SDN,1954,19.67
Sudan,SDN,1955,19.34
Sudan,SDN,1956,19
Sudan,SDN,1957,18.7
Sudan,SDN,1958,18.39
Sudan,SDN,1959,18.08
Sudan,SDN,1960,17.78
Sudan,SDN,1961,17.5
Sudan,SDN,1962,17.24
Sudan,SDN,1963,16.98
Sudan,SDN,1964,16.74
Sudan,SDN,1965,16.52
Sudan,SDN,1966,16.33
Sudan,SDN,1967,16.16
Sudan,SDN,1968,16.02
Sudan,SDN,1969,15.9
Sudan,SDN,1970,15.8
Sudan,SDN,1971,15.7
Sudan,SDN,1972,15.61
Sudan,SDN,1973,15.52
Sudan,SDN,1974,15.42
Sudan,SDN,1975,15.31
Sudan,SDN,1976,15.2
Sudan,SDN,1977,15.09
Sudan,SDN,1978,14.97
Sudan,SDN,1979,14.86
Sudan,SDN,1980,14.75
Sudan,SDN,1981,14.64
Sudan,SDN,1982,14.54
Sudan,SDN,1983,18.22
Sudan,SDN,1984,18.02
Sudan,SDN,1985,17.83
Sudan,SDN,1986,14.01
Sudan,SDN,1987,13.83
Sudan,SDN,1988,13.62
Sudan,SDN,1989,13.41
Sudan,SDN,1990,13.18
Sudan,SDN,1991,12.95
Sudan,SDN,1992,12.71
Sudan,SDN,1993,12.46
Sudan,SDN,1994,12.2
Sudan,SDN,1995,11.93
Sudan,SDN,1996,11.64
Sudan,SDN,1997,11.34
Sudan,SDN,1998,11.02
Sudan,SDN,1999,10.69
Sudan,SDN,2000,10.34
Sudan,SDN,2001,9.99
Sudan,SDN,2002,9.65
Sudan,SDN,2003,9.31
Sudan,SDN,2004,10.26
Sudan,SDN,2005,10.01
Sudan,SDN,2006,8.4
Sudan,SDN,2007,8.13
Sudan,SDN,2008,7.88
Sudan,SDN,2009,7.64
Sudan,SDN,2010,7.42
Sudan,SDN,2011,7.22
Sudan,SDN,2012,7.02
Sudan,SDN,2013,6.83
Sudan,SDN,2014,6.64
Sudan,SDN,2015,6.45
Sudan,SDN,2016,6.26
Sudan,SDN,2017,6.07
Sudan,SDN,2018,5.89
Sudan,SDN,2019,5.71
Sudan,SDN,2020,5.53
Sudan,SDN,2021,5.36
Sudan,SDN,2022,5.18
Sudan,SDN,2023,5.01
Suriname,SUR,1982,7.19
Suriname,SUR,1983,5.67
Suriname,SUR,1984,5.49
Suriname,SUR,1985,5.31
Suriname,SUR,1986,5.13
Suriname,SUR,1987,4.97
Suriname,SUR,1988,4.81
Suriname,SUR,1989,4.65
Suriname,SUR,1990,4.49
Suriname,SUR,1991,4.34
Suriname,SUR,1992,4.19
Suriname,SUR,1993,4.03
Suriname,SUR,1994,3.88
Suriname,SUR,1995,3.74
Suriname,SUR,1996,3.6
Suriname,SUR,1997,3.47
Suriname,SUR,1998,3.34
Suriname,SUR,1999,3.22
Suriname,SUR,2000,3.11
Suriname,SUR,2001,3
Suriname,SUR,2002,2.9
Suriname,SUR,2003,2.81
Suriname,SUR,2004,2.72
Suriname,SUR,2005,2.64
Suriname,SUR,2006,2.57
Suriname,SUR,2007,2.5
Suriname,SUR,2008,2.44
Suriname,SUR,2009,2.38
Suriname,SUR,2010,2.32
Suriname,SUR,2011,2.26
Suriname,SUR,2012,2.21
Suriname,SUR,2013,2.16
Suriname,SUR,2014,2.11
Suriname,SUR,2015,2.05
Suriname,SUR,2016,2
Suriname,SUR,2017,1.95
Suriname,SUR,2018,1.9
Suriname,SUR,2019,1.84
Suriname,SUR,2020,1.78
Suriname,SUR,2021,1.73
Suriname,SUR,2022,1.68
Suriname,SUR,2023,1.62
Sweden,SWE,1751,29.98
Sweden,SWE,1752,35.97
Sweden,SWE,1753,30.34
Sweden,SWE,1754,32.69
Sweden,SWE,1755,34.5
Sweden,SWE,1756,33.78
Sweden,SWE,1757,35.63
Sweden,SWE,1758,33.53
Sweden,SWE,1759,28.5
Sweden,SWE,1760,27.26
Sweden,SWE,1761,31.56
Sweden,SWE,1762,37.7
Sweden,SWE,1763,39.53
Sweden,SWE,1764,31.61
Sweden,SWE,1765,31.6
Sweden,SWE,1766,31.19
Sweden,SWE,1767,29.85
Sweden,SWE,1768,35.75
Sweden,SWE,1769,35.85
Sweden,SWE,1770,32.54
Sweden,SWE,1771,32.33
Sweden,SWE,1772,36.66
Sweden,SWE,1773,48.97
Sweden,SWE,1774,27.96
Sweden,SWE,1775,30.59
Sweden,SWE,1776,25.62
Sweden,SWE,1777,30.21
Sweden,SWE,1778,35.32
Sweden,SWE,1779,39.42
Sweden,SWE,1780,26.11
Sweden,SWE,1781,30.04
Sweden,SWE,1782,30.1
Sweden,SWE,1783,34.46
Sweden,SWE,1784,38.22
Sweden,SWE,1785,34.46
Sweden,SWE,1786,29.49
Sweden,SWE,1787,27.03
Sweden,SWE,1788,32.59
Sweden,SWE,1789,34.38
Sweden,SWE,1790,32.55
Sweden,SWE,1791,28.62
Sweden,SWE,1792,29.73
Sweden,SWE,1793,29.98
Sweden,SWE,1794,28.06
Sweden,SWE,1795,31.45
